wave,measure,estimate_pct,se,oop_source
W4 (2018/19),CHE > 10% (budget share),14.145714306604223,0.9704723398440476,Published consumption aggregate
W4 (2018/19),CHE > 25% (budget share),2.451621680000776,0.34297175225766685,Published consumption aggregate
W4 (2018/19),"CHE, CTP >= 40%",6.730256448311865,0.6844158563433312,Published consumption aggregate
